accession,group,description,url
P26045,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P26196,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P26232,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P26367,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P26367,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P26368,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P26373,GO:0005840,"ribosome",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005840
P26447,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P26447,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P26583,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P26583,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P26639,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P26639,GO:0005856,"cytoskeleton",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005856
P26651,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P26651,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P26678,GO:0016020,"membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016020
P27037,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P27037,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P27105,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P27105,GO:0005856,"cytoskeleton",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005856
P27105,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P27105,GO:0016020,"membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016020
P27144,GO:0005739,"mitochondrion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005739,"mitochondrion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005739
P27216,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P27348,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P27352,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P27352,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P27361,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P27361,GO:0005856,"cytoskeleton",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005856
P27448,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P27469,GO:0005739,"mitochondrion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005739,"mitochondrion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005739
P27487,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P27487,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P27540,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P27635,GO:0005783,"endoplasmic reticulum",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005783
P27635,GO:0005840,"ribosome",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005840
P27694,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P27694,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P27694,GO:0005856,"cytoskeleton",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005856
P27695,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P27695,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P27695,GO:0005739,"mitochondrion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005739,"mitochondrion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005739
P27695,GO:0005856,"cytoskeleton",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005856
P27708,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P27708,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P27797,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P27797,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P27797,GO:0005783,"endoplasmic reticulum",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005783
P27815,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P27816,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P27816,GO:0005856,"cytoskeleton",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005856
P27816,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P27824,GO:0005783,"endoplasmic reticulum",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005783
P27824,GO:0016020,"membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016020
P28066,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P28066,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P28069,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P28069,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P28161,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P28161,GO:0005783,"endoplasmic reticulum",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005783
P28223,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P28288,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P28288,GO:0016020,"membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016020
P28289,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P28324,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P28324,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P28328,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P28328,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P28328,GO:0016020,"membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016020
P28330,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P28330,GO:0005739,"mitochondrion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005739,"mitochondrion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005739
P28331,GO:0005739,"mitochondrion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005739,"mitochondrion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005739
P28331,GO:0016020,"membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016020
P28335,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P28336,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P28336,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P28340,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P28360,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P28370,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P28482,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P28482,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P28482,GO:0005856,"cytoskeleton",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005856
P28676,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P28676,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P28698,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P28702,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P28715,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P28827,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P28838,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P28838,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P28906,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P28906,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P29074,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P29074,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P29084,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P29084,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P29218,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P29218,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P29218,GO:0005739,"mitochondrion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005739,"mitochondrion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005739
P29274,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P29279,GO:0005794,"Golgi apparatus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005794
P29317,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P29320,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P29320,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P29350,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P29350,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P29353,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P29373,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P29373,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P29374,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P29375,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P29375,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P29376,GO:0016020,"membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016020
P29401,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P29474,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P29474,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P29475,GO:0005783,"endoplasmic reticulum",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005783
P29475,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P29536,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P29590,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P29590,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P29590,GO:0016020,"membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016020
P29597,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P29597,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P29728,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P29972,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P29972,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P29972,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P29972,GO:0016020,"membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016020
P30041,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P30043,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P30043,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P30043,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P30044,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P30044,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P30044,GO:0005739,"mitochondrion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005739,"mitochondrion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005739
P30047,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P30047,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P30047,GO:0016020,"membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016020
P30048,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P30048,GO:0005739,"mitochondrion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005739,"mitochondrion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005739
P30049,GO:0005739,"mitochondrion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005739,"mitochondrion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005739
P30049,GO:0016020,"membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016020
P30050,GO:0005840,"ribosome",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005840
P30084,GO:0005739,"mitochondrion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005739,"mitochondrion",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005739
P30101,GO:0005783,"endoplasmic reticulum",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005783
P30260,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P30260,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P30260,GO:0005856,"cytoskeleton",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005856
P30279,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P30279,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P30279,GO:0016020,"membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0016020
P30305,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P30305,GO:0005856,"cytoskeleton",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005856
P30307,GO:0005634,"nucleus",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005634
P30408,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P30411,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P30411,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P30419,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P30419,GO:0005856,"cytoskeleton",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005856
P30419,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P30519,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P30520,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P30520,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P30533,GO:0005783,"endoplasmic reticulum",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005783
P30533,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P30556,GO:0005886,"plasma membrane",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005886
P30566,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P30622,GO:0005737,"cytoplasm",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005737
P30622,GO:0005856,"cytoskeleton",http://amigo.geneontology.org/cgi-bin/amigo/term_details?term=GO:0005856
